datetime,date,hour,month,day_of_week,week_num,receipt_number,total_items,subtotal,sales_tax,total_discount,total,details,register
2026-04-25 12:46:48,2026-04-25,12,4,Saturday,17,317,1.0,55.98,5.18,0.0,61.16,1 X DraperJNWT/DarkPurpSkirt/SizeL + 1 X sadie&sage/bls/beige/m + -1 X Discount,POS 2
2026-04-25 11:25:37,2026-04-25,11,4,Saturday,17,316,0.0,21.99,2.03,0.0,24.02,1 X J & X Black Beaded Peacock Scarf + -1 X Discount,POS 2
2026-04-25 10:58:50,2026-04-25,10,4,Saturday,17,315,1.0,36.98,3.42,0.0,40.4,1 X Slenderella Slip Dress Black Size M + 1 X Harley DavidsonTank Top_Hdaa + -1 X Discount,POS 2
2026-04-25 10:53:40,2026-04-25,10,4,Saturday,17,314,1.0,18.99,1.76,0.0,20.75,1 X 10002312,POS 2
2026-04-24 19:44:55,2026-04-24,19,4,Friday,17,313,1.0,12.99,1.2,0.0,14.19,1 X Old Navy White Floral Wrap Top / Size S,POS 2
2026-04-24 19:41:07,2026-04-24,19,4,Friday,17,312,1.0,21.99,2.03,0.0,24.02,1 X Talbots Beige Floral Skirt / Size 2,POS 2
2026-04-24 19:33:31,2026-04-24,19,4,Friday,17,311,2.0,62.98,5.83,0.0,68.81,1 X Nine West Pink Yellow Tie Up Wedges / Size 9 + 1 X Shoreline Pink Purple Dress/Size OS,POS 2
2026-04-24 19:06:37,2026-04-24,19,4,Friday,17,310,2.0,62.98,5.83,0.0,68.81,1 X Delias Blue and Floral Dress/Size M + 1 X Comfortiva Pink Sandals/Size 7,POS 2
2026-04-24 19:02:43,2026-04-24,19,4,Friday,17,309,2.0,50.98,4.72,0.0,55.7,1 X Easel Grey LS Top Size L + 1 X Nicfazy Green Yellow Dress / Size XL,POS 2
2026-04-24 17:22:29,2026-04-24,17,4,Friday,17,308,1.0,23.99,2.22,0.0,26.21,1 X Billabong/YellowFlowerSkirt/SizeM,POS 2
2026-04-24 15:50:03,2026-04-24,15,4,Friday,17,307,2.0,43.98,4.07,0.0,48.05,1 X naked zebra navy blouse/s + 1 X Adrianna Papell/ Blouse/ Pink/ Size M,POS 2
2026-04-24 15:16:31,2026-04-24,15,4,Friday,17,306,1.0,15.99,1.48,0.0,17.47,1 X Comfort Blue Acid Wash Tee/Size M,POS 2
2026-04-24 15:13:34,2026-04-24,15,4,Friday,17,305,1.0,22.99,2.13,0.0,25.12,1 X Tribe Azure Purple Flowly Romper / Size S,POS 2
2026-04-24 14:50:46,2026-04-24,14,4,Friday,17,304,2.0,41.98,3.88,0.0,45.86,1 X Express Bleus Sage Green Sweatervest / Size L + 1 X Black Pleather Purse Silver Hardware,POS 2
2026-04-24 14:32:31,2026-04-24,14,4,Friday,17,303,1.0,17.99,1.66,0.0,19.65,1 X Brown Leather Belt Red Blue Studs,POS 2
2026-04-24 14:11:20,2026-04-24,14,4,Friday,17,302,1.0,17.99,1.66,0.0,19.65,1 X NWT H&M Peach Top/Size S,POS 2
2026-04-24 14:06:08,2026-04-24,14,4,Friday,17,301,3.0,56.97,5.27,0.0,62.24,1 X Lucky BrandTee Shirt_DI + 1 X NWT Allen B. Dress Size L + 1 X Unknown Black/White Dress Size XL,POS 2
2026-04-24 13:58:29,2026-04-24,13,4,Friday,17,300,2.0,44.98,4.16,0.0,49.14,1 X Skims NWTSS Top_Ry + 1 X Nike Knoxville Tshirt / Size XXL,POS 2
2026-04-24 13:45:23,2026-04-24,13,4,Friday,17,299,2.0,62.98,5.83,0.0,68.81,1 X Lauren RL White Off Shoulder Top / Size S + 1 X AnnTaylor/Red&WhiFloralSkirt/Size4,POS 2
2026-04-23 19:05:48,2026-04-23,19,4,Thursday,17,298,-1.0,-24.99,-2.31,0.0,-27.3,-1 X NWT Liz Claiborne Brown Hat,POS 2
2026-04-23 18:54:56,2026-04-23,18,4,Thursday,17,297,1.0,24.99,2.31,0.0,27.3,1 X NWT Liz Claiborne Brown Hat,POS 2
2026-04-23 18:52:14,2026-04-23,18,4,Thursday,17,296,1.0,32.99,3.05,0.0,36.04,1 X ASTR White Dress / Size M,POS 2
2026-04-23 18:31:51,2026-04-23,18,4,Thursday,17,295,1.0,79.99,7.4,0.0,87.39,1 X Harley D. Leather Boots / Size 9.5,POS 2
2026-04-23 16:41:34,2026-04-23,16,4,Thursday,17,294,2.0,37.98,3.51,0.0,41.49,1 X Sincerely Jules NWT Jean Top / Size L + 1 X Tahari Purple Satin Top / Size L,POS 2
2026-04-23 16:33:27,2026-04-23,16,4,Thursday,17,293,0.0,14.45,1.34,0.0,15.79,1 X Hurley Leopard Shorts + -1 X Discount,POS 2
2026-04-23 13:21:00,2026-04-23,13,4,Thursday,17,292,1.0,22.99,2.13,0.0,25.12,1 X DKNY/ Embellished Floral Top/ Blk/ Size XL,POS 2
2026-04-23 12:01:33,2026-04-23,12,4,Thursday,17,291,2.0,48.98,4.53,0.0,53.51,1 X Unknown Gray/White/Blk Marbled Top/Size S + 1 X Tahari Satin Gold SL Top Black Ruffle / Size S,POS 2
2026-04-22 18:18:47,2026-04-22,18,4,Wednesday,17,290,1.0,65.99,6.1,0.0,72.09,1 X Vintage Light Blue Lace Dress/Size M,POS 2
2026-04-22 14:13:55,2026-04-22,14,4,Wednesday,17,289,1.0,22.99,2.13,0.0,25.12,1 X Harley DavidsonTee Shirt_hdac,POS 2
2026-04-22 13:32:43,2026-04-22,13,4,Wednesday,17,288,1.0,16.99,1.57,0.0,18.56,1 X Chicos Vintage Necklace,POS 2
2026-04-22 13:31:43,2026-04-22,13,4,Wednesday,17,287,11.0,480.9,44.48,0.0,525.38,1 X Pink Butterfly Hat + 1 X SJB Active White Gray Tank / Size S + 1 X Avenue/MulticolSkirt/Size18/20 + 1 X JMcollect/skrt/multibeige/16P + 1 X Coach Fringe Brown Purse AS IS + 1 X La Sensa Ylw&Gry Halter/Size L + 1 X one step/tank/teal/46 + 1 X In BloomCamisole_Je + 1 X Caroline Hill Beige Tank w Fringe / Size L + 1 X Hydraulic Jean Skirt/Size 14 + 1 X New Directions NWT B & W Tank / Size M,POS 2
2026-04-22 12:42:29,2026-04-22,12,4,Wednesday,17,286,3.0,58.97,5.45,0.0,64.42,1 X Paper Crane White Pattern Crop Top / Size M + 1 X blue and white long sleeve croptop/medium + 1 X Zara/YllwFloralCutoutDress/SizeM,POS 2
2026-04-19 18:49:25,2026-04-19,18,4,Sunday,16,285,1.0,24.99,2.31,0.0,27.3,1 X Kensie/WhitelaceDress/Size10,POS 2
2026-04-19 18:37:08,2026-04-19,18,4,Sunday,16,284,2.0,49.98,4.62,0.0,54.6,1 X MissDorby/BlkWhiPadJacket/Size14 + 1 X TheSak Blk Deena Flap Bag,POS 2
2026-04-19 18:05:50,2026-04-19,18,4,Sunday,16,283,1.0,25.99,2.4,0.0,28.39,1 X ButterflyNecklace,POS 2
2026-04-19 18:02:53,2026-04-19,18,4,Sunday,16,282,3.0,53.97,4.99,0.0,58.96,1 X Talbots White Button Up Top / Size 6 + 1 X Posty Co Black Tour Tshirt / Size 2XL + 1 X Free People Black Tank Emb / Size M,POS 2
2026-04-19 15:54:55,2026-04-19,15,4,Sunday,16,281,1.0,85.99,7.95,0.0,93.94,1 X Desigual Green Denim Sequin Jacket / Size 46,POS 2
2026-04-19 15:49:03,2026-04-19,15,4,Sunday,16,280,1.0,22.99,2.13,0.0,25.12,1 X Wild Fable Jean Colorful Skirt / Size 4,POS 2
2026-04-19 15:46:16,2026-04-19,15,4,Sunday,16,279,1.0,34.99,3.24,0.0,38.23,1 X J Crew Pink Orange Floral SL Long Dress / Size XS,POS 2
2026-04-19 14:55:22,2026-04-19,14,4,Sunday,16,278,1.0,14.99,1.39,0.0,16.38,1 X lucky brand/tank/blue/s,POS 2
2026-04-19 14:49:24,2026-04-19,14,4,Sunday,16,277,1.0,14.99,1.39,0.0,16.38,1 X Next Brown Belt,POS 2
2026-04-19 14:31:40,2026-04-19,14,4,Sunday,16,276,1.0,29.99,2.77,0.0,32.76,1 X Madewell Brown Loafer Size 7 1/2,POS 2
2026-04-19 14:25:17,2026-04-19,14,4,Sunday,16,275,1.0,24.99,2.31,0.0,27.3,1 X Bailey44/Sheer Blouse/Blk/Size S,POS 2
2026-04-19 14:06:55,2026-04-19,14,4,Sunday,16,274,1.0,19.99,1.85,0.0,21.84,1 X Light Wash Jean Vest / Size XL,POS 2
2026-04-19 13:55:51,2026-04-19,13,4,Sunday,16,273,2.0,42.98,3.98,0.0,46.96,1 X Hawaiian Punch Tee Shirt + 1 X Hem & Thread Cheetah Tank / Size L,POS 2
2026-04-19 13:51:34,2026-04-19,13,4,Sunday,16,272,2.0,48.98,4.53,0.0,53.51,1 X U.a./ Fringe Top/Size S + 1 X BCBG Tan Crochet SL Peplum Top / Size S,POS 2
2026-04-19 13:45:39,2026-04-19,13,4,Sunday,16,271,1.0,14.99,1.39,0.0,16.38,1 X Merit/BrownBag,POS 2
2026-04-19 13:23:03,2026-04-19,13,4,Sunday,16,270,1.0,23.99,2.22,0.0,26.21,1 X Banana Republic Black SL Dress / Size 6,POS 2
2026-04-19 11:38:43,2026-04-19,11,4,Sunday,16,269,1.0,32.99,3.05,0.0,36.04,1 X Maeve/PinkPatternDress/SizeXL,POS 2
2026-04-18 19:47:48,2026-04-18,19,4,Saturday,16,268,2.0,39.98,3.7,0.0,43.68,1 X JackWills/JeanShort/Size6 + 1 X Ann Taylor Red Purse,POS 2
2026-04-18 19:41:54,2026-04-18,19,4,Saturday,16,267,3.0,81.97,7.58,0.0,89.55,1 X Zara/ Wrap Dress/ Pnk/ Size L + 1 X Free People Tunic White / Size L + 1 X HerENSG/OrangeButtonRomper/SizeL,POS 2
2026-04-18 19:23:12,2026-04-18,19,4,Saturday,16,266,2.0,38.99,3.61,0.0,42.6,1 X BDG Jean Skirt / Size S + 1 X Rebellion Again Floral Top / Size S,POS 2
2026-04-18 19:09:29,2026-04-18,19,4,Saturday,16,265,4.0,157.96,14.61,0.0,172.57,1 X ZacXRachel/GreenLaceTop/Size2X + 1 X NWT Diane Gilman Bluejeans Size 16 + 1 X Exclusive/MulticolLongSlve/SizeL + 1 X desigual black sweater jean jacket/46,POS 2
2026-04-18 18:15:32,2026-04-18,18,4,Saturday,16,264,2.0,75.98,7.03,0.0,83.01,1 X VINTAGE Beige Slip Dress Embr / Size S + 1 X Victoria's S Black Corset Top / Size M,POS 2
2026-04-18 18:07:46,2026-04-18,18,4,Saturday,16,263,1.0,225.0,20.81,0.0,245.81,1 X Coach Black Leather Purse,POS 2
2026-04-18 17:33:31,2026-04-18,17,4,Saturday,16,262,1.0,27.99,2.59,0.0,30.58,1 X XXZ Black Red Dot SL Dress / Size S,POS 2
2026-04-18 17:26:28,2026-04-18,17,4,Saturday,16,261,11.0,252.41,23.35,0.0,275.76,1 X Love Riche + 1 X PamelaStewart/BlkstrapTop/SizeL + 1 X Vintage1978AvonShimmeringSands + 1 X Pink Snakeskin Belt + 1 X Rose Pink Half Circle Earrings + 1 X David&Young/BeadedBeachHat + 1 X Leather Strap Medallion Necklace + 1 X Gold/White Necklace + 1 X Urban Outfitters Multi Color SL Dress / Size M + 1 X Silver bracelet/ silbver + 1 X Bluebracelet/blue,POS 2
2026-04-18 16:24:57,2026-04-18,16,4,Saturday,16,260,1.0,12.0,1.11,0.0,13.11,1 X Cisos Design Brown Sleeveless 8,POS 2
2026-04-18 16:19:08,2026-04-18,16,4,Saturday,16,259,3.0,101.96,9.43,0.0,111.39,1 X Kenneth Cole Brown Boots Size 8 + 1 X unknown/belt/bwn sprk + 1 X Pink Orange Skirt White Flowers Skirt / Size 8 + 1 X Nine West Green Flats/ Size 8 + -1 X Discount,POS 2
2026-04-18 15:45:13,2026-04-18,15,4,Saturday,16,258,1.0,29.99,2.77,0.0,32.76,1 X Fossil Yellow Leather Belt/Size S,POS 2
2026-04-18 15:39:36,2026-04-18,15,4,Saturday,16,257,3.0,81.97,7.58,0.0,89.55,1 X Zara Sleeveless Bodysuit/ Blk & Blue Size M + 1 X JBD/skrt/denim/M + 1 X Mink Pink Multicolor SL Dress / Size S,POS 2
2026-04-18 15:29:58,2026-04-18,15,4,Saturday,16,256,1.0,26.99,2.5,0.0,29.49,1 X ThadiaSoli/DenimFlowerSkirt/Size13/14,POS 2
2026-04-18 14:51:09,2026-04-18,14,4,Saturday,16,255,2.0,58.98,5.46,0.0,64.44,1 X billa bong/bls/pnk/sp + 1 X SeeYouMon/PnkAsymTubeTop/SizeL,POS 2
2026-04-18 14:05:49,2026-04-18,14,4,Saturday,16,254,1.0,29.99,2.77,0.0,32.76,1 X Bar III Floral Skirt/ Size XXL,POS 2
2026-04-18 13:35:37,2026-04-18,13,4,Saturday,16,253,3.0,59.97,5.55,0.0,65.52,1 X Chinese Laundry Brown Mules Size 9 + 1 X Altard State Dress Brown Size L + 1 X The Rolling StonesTee Shirt_Ch,POS 2
2026-04-18 13:07:03,2026-04-18,13,4,Saturday,16,252,2.0,120.98,11.19,0.0,132.17,1 X VINTAGE Blue Pattern LS Dress / Size 12 + 1 X SterlingSilverTigersEyeRing,POS 2
2026-04-18 12:48:49,2026-04-18,12,4,Saturday,16,251,3.0,55.97,5.18,0.0,61.15,1 X UJA/ Collar Shirt/ Grey/ Size M + 1 X Loft Green Front Pocket Skirt + 1 X Signals Mulit-Color Pants Size L,POS 2
2026-04-18 12:27:12,2026-04-18,12,4,Saturday,16,250,1.0,25.99,2.4,0.0,28.39,1 X Loveriche Brown Skirt/ Size S,POS 2
2026-04-18 12:20:42,2026-04-18,12,4,Saturday,16,249,1.0,55.98,5.18,0.0,61.16,1 X TH Los Angeles Brown & Beige Dress / Size S + 1 X Stella Dot White Cabochon Pendant Necklace + -1 X Discount,POS 2
2026-04-18 12:19:53,2026-04-18,12,4,Saturday,16,248,0.0,24.99,2.31,0.0,27.3,1 X Monteau White Lace Shorts Size L + -1 X Discount,POS 2
2026-04-18 12:03:37,2026-04-18,12,4,Saturday,16,247,1.0,89.98,8.32,0.0,98.3,1 X Michael Kors Brown Little Bag w Tassel + 1 X Turquoise Color Silver Ring + -1 X Discount,POS 2
2026-04-18 11:58:14,2026-04-18,11,4,Saturday,16,246,1.0,32.99,3.05,0.0,36.04,1 X Sensation Denim Dress/Size XL,POS 2
2026-04-18 11:26:56,2026-04-18,11,4,Saturday,16,245,0.0,25.99,2.4,0.0,28.39,1 X Schutz Black Woven Flats / Size 9.5 + -1 X Discount,POS 2
2026-04-18 11:22:07,2026-04-18,11,4,Saturday,16,244,1.0,28.99,2.68,0.0,31.67,1 X Altardstateorangeandwhitecheckeredshort/xs,POS 2
2026-04-17 19:47:49,2026-04-17,19,4,Friday,16,243,1.0,25.99,2.4,0.0,28.39,1 X Heart Soul Light Pink & Black Blouse / Size S,POS 2
2026-04-17 19:46:41,2026-04-17,19,4,Friday,16,242,1.0,18.99,1.76,0.0,20.75,1 X Brighton Silver Necklace,POS 2
2026-04-17 18:54:24,2026-04-17,18,4,Friday,16,241,1.0,29.0,2.68,0.0,31.68,1 X Sezane Black/White Pants S,POS 2
2026-04-17 15:42:15,2026-04-17,15,4,Friday,16,240,1.0,36.98,3.42,0.0,40.4,1 X express/jckt/dnm/s + 1 X Patrons of Peace Top/ Floral Beige and Pink/Size XS + -1 X Discount,POS 2
2026-04-17 14:30:36,2026-04-17,14,4,Friday,16,239,2.0,37.98,3.51,0.0,41.49,1 X Nakamol Stone Wrap Bracelet + 1 X WW Black Snakeskin Belt / Size 2X,POS 2
2026-04-17 14:29:12,2026-04-17,14,4,Friday,16,238,4.0,79.96,7.4,0.0,87.36,1 X Zara Light Blue Dress Size XS + 1 X Tennessee Orange Gradient Tshirt / Size XS + 1 X St Johns Bay White SS Top / Size S + 1 X Lucky BrandSS Top_Za,POS 2
2026-04-17 14:26:43,2026-04-17,14,4,Friday,16,237,1.0,22.99,2.13,0.0,25.12,1 X Mysteree white blouse ,POS 2
2026-04-17 14:20:55,2026-04-17,14,4,Friday,16,236,1.0,24.99,2.31,0.0,27.3,1 X unknown/top/plad/xl,POS 2
2026-04-17 13:42:48,2026-04-17,13,4,Friday,16,235,0.0,20.0,1.85,0.0,21.85,1 X Boft/Broke Hearts Sweater White L + -1 X Discount,POS 2
2026-04-17 13:14:03,2026-04-17,13,4,Friday,16,234,11.0,221.89,20.52,0.0,242.41,1 X R & K Black SS Cover Up / Size M + 1 X Green w Copper Leaf Bag + 1 X Zara/WhiWomanShirt/SizeS + 1 X Dressy Chosen Vintage LS Blouse + 1 X Express/BlkFloralTop/SizeXS + 1 X Paris Atelier SS blouse Pink Size 6 + 1 X Blue Jasmine Blue Crop Top / Size S + 1 X Hengsheng Jean Jacket M + 1 X BOG Black Floral Crop Top + 1 X vintage pant suit set/m + 1 X Chico's Black Belt,POS 2
2026-04-17 12:18:19,2026-04-17,12,4,Friday,16,233,1.0,16.99,1.57,0.0,18.56,1 X Sashu Brown Shoes Size 9,POS 2
2026-04-16 18:51:37,2026-04-16,18,4,Thursday,16,232,1.0,24.99,2.31,0.0,27.3,1 X Green Khaki Jogger/Size M,POS 2
2026-04-16 18:37:49,2026-04-16,18,4,Thursday,16,231,1.0,29.99,2.77,0.0,32.76,1 X Floral Sheer Kimono / Size XL,POS 2
2026-04-16 16:46:18,2026-04-16,16,4,Thursday,16,230,2.0,34.98,3.24,0.0,38.22,1 X Cabi + 1 X WHBMSilverBracelet,POS 2
2026-04-16 16:13:54,2026-04-16,16,4,Thursday,16,229,2.0,47.98,4.44,0.0,52.42,1 X Red Velvet Lace Tank with Cross / Size M + 1 X Lulus/BlueFloralBlouse/SizeS,POS 2
2026-04-16 16:04:06,2026-04-16,16,4,Thursday,16,228,1.0,19.99,1.85,0.0,21.84,1 X Peyton Primrase Gray Cardgian / Size XL,POS 2
2026-04-16 14:46:12,2026-04-16,14,4,Thursday,16,227,1.0,45.99,4.25,0.0,50.24,1 X Saintart Army Green Satin Pants / Size S,POS 2
2026-04-16 14:37:46,2026-04-16,14,4,Thursday,16,226,0.0,0.0,0.0,0.0,0.0,1 X Blue Straight Leg Pants/Size 8 + -1 X Discount,POS 2
2026-04-15 19:16:50,2026-04-15,19,4,Wednesday,16,225,1.0,15.99,1.48,0.0,17.47,1 X Navy Bucket Hat/Unknown,POS 2
2026-04-15 18:28:28,2026-04-15,18,4,Wednesday,16,224,1.0,12.99,1.2,0.0,14.19,1 X Urban Romantics White Crop Top / Size L,POS 2
2026-04-15 17:45:16,2026-04-15,17,4,Wednesday,16,223,3.0,88.98,8.23,0.0,97.21,1 X pink tanktop/medium + 1 X Wu-TangTee Shirt_La + 1 X Revlon Ivory Love Pat Compact Mirror 1960s,POS 2
2026-04-15 15:27:47,2026-04-15,15,4,Wednesday,16,222,2.0,59.98,5.55,0.0,65.53,1 X Gap Black Button Up SL Top / Size M + 1 X Nina Black Buttondown Sheer SS / Size M,POS 2
2026-04-15 13:51:17,2026-04-15,13,4,Wednesday,16,221,2.0,47.98,4.44,0.0,52.42,1 X Pinque/MustardCardigan/SizeM + 1 X Coldwater Creek Purple Cardigan 10,POS 2
2026-04-15 13:45:00,2026-04-15,13,4,Wednesday,16,220,1.0,25.99,2.4,0.0,28.39,1 X JoieSS Top_Pe,POS 2
2026-04-15 13:24:42,2026-04-15,13,4,Wednesday,16,219,1.0,54.99,5.09,0.0,60.08,1 X Billini Silver Boots Size 7,POS 2
2026-04-15 13:09:46,2026-04-15,13,4,Wednesday,16,218,3.0,47.97,4.44,0.0,52.41,1 X Nanette Lepore Camisole Black + 1 X Sonoma Brown SS Top Size M + 1 X VINTAGE Studio 1940 Satin Pink Buttondown / Size M,POS 2
2026-04-15 13:08:25,2026-04-15,13,4,Wednesday,16,217,2.0,47.99,4.44,0.0,52.43,1 X Blue Canyon SS Top Size L + 1 X Free People Light Pink Pattern Long Skirt / Size 6,POS 2
2026-04-12 17:50:10,2026-04-12,17,4,Sunday,15,216,2.0,366.98,33.95,0.0,400.93,1 X VINTAGE Brown Yellow Floral Umbrella + 1 X Coach Small Pink Purse Gold Hardware Zipper + -1 X Discount + 1 X Vertigo Black SL Top / Size XS,POS 2
2026-04-12 16:48:36,2026-04-12,16,4,Sunday,15,215,2.0,46.98,4.35,0.0,51.33,1 X BGBCMaxazria Sweater Brown Size XS + 1 X MintQuarterButton/Size XXS,POS 2
2026-04-12 16:04:51,2026-04-12,16,4,Sunday,15,214,1.0,18.99,1.76,0.0,20.75,1 X Rafaelle Turquoise Skirt/Size L,POS 2
2026-04-12 15:32:37,2026-04-12,15,4,Sunday,15,213,2.0,48.98,4.53,0.0,53.51,1 X PositiveAtt/BlackCheetaBttnDwn/Size12 + 1 X Blu Pepper Yellow Orange Two Piece Set / Size L,POS 2
2026-04-12 15:30:58,2026-04-12,15,4,Sunday,15,212,2.0,30.98,2.87,0.0,33.85,1 X DerekHeart/MulticolTieCropTop/SizeS + 1 X Lorraine Intimate Dress / Size M,POS 2
2026-04-12 14:59:26,2026-04-12,14,4,Sunday,15,211,2.0,98.38,9.1,0.0,107.48,1 X Permasan Pale Pink Skirt Lace Detail / Size 8 + -1 X Discount + 1 X GigioUSA/GrnBttnDownBlouse/SizeM + 1 X JSColl/BlkWhiStripeDress/Size6,POS 2
2026-04-12 14:57:10,2026-04-12,14,4,Sunday,15,210,1.0,29.99,2.77,0.0,32.76,1 X Express Pink Jacket/ Size M,POS 2
2026-04-12 14:15:09,2026-04-12,14,4,Sunday,15,209,1.0,12.99,1.2,0.0,14.19,1 X Max Studio Blue & White Lace Cami / Size L,POS 2
2026-04-12 13:43:03,2026-04-12,13,4,Sunday,15,208,1.0,23.99,2.22,0.0,26.21,1 X Voila Black SL Jumpsuit / Size S,POS 2
2026-04-12 12:56:02,2026-04-12,12,4,Sunday,15,207,1.0,25.99,2.4,0.0,28.39,1 X Altar'd State Black Denim Shorts Romper/Size S,POS 2
2026-04-12 12:31:48,2026-04-12,12,4,Sunday,15,206,2.0,48.98,4.53,0.0,53.51,1 X JudyBlue/PinkPocketPant/Size31 + 1 X Sag HarborSweatshirt_Cr,POS 2
2026-04-12 12:18:32,2026-04-12,12,4,Sunday,15,205,1.0,18.99,1.76,0.0,20.75,1 X Agenda Orange & White SL Top / Size M,POS 2
2026-04-12 11:52:30,2026-04-12,11,4,Sunday,15,204,3.0,81.97,7.58,0.0,89.55,1 X Black Detail Skirt / Size M + 1 X Hypnotik Blue Gray Circle Dress / Size S + 1 X desigual multicolor knit dress/m,POS 2
2026-04-12 11:04:47,2026-04-12,11,4,Sunday,15,203,1.0,24.99,2.31,0.0,27.3,1 X Liz C Pale Yellow Vest & Skirt Set / Size 6,POS 2
2026-04-11 19:18:04,2026-04-11,19,4,Saturday,15,202,3.0,58.97,5.45,0.0,64.42,1 X Ann Taylor Black & White Skirt Size 8 + 1 X Ann Taylor White LS / Size S + 1 X MotherofPearlRing,POS 2
2026-04-11 19:13:45,2026-04-11,19,4,Saturday,15,201,1.0,22.99,2.13,0.0,25.12,1 X Indulge/BlackBBDollTop/SizeXL,POS 2
2026-04-11 18:24:16,2026-04-11,18,4,Saturday,15,200,2.0,75.98,7.03,0.0,83.01,1 X Entro Green Lilac Skirt / Size L + 1 X NWT Mable White Jacket Size M,POS 2
2026-04-11 17:57:39,2026-04-11,17,4,Saturday,15,199,1.0,15.99,1.48,0.0,17.47,1 X Be Smart Dress Black/Red Size 8,POS 2
2026-04-11 16:44:23,2026-04-11,16,4,Saturday,15,198,1.0,18.99,1.76,0.0,20.75,1 X Qinsen Brown Bodysuit Size S,POS 2
2026-04-11 16:35:33,2026-04-11,16,4,Saturday,15,197,1.0,27.99,2.59,0.0,30.58,1 X Trixxi/BlkPolkaDotDress/SizeM,POS 2
2026-04-11 16:33:33,2026-04-11,16,4,Saturday,15,196,1.0,23.99,2.22,0.0,26.21,1 X Brown Chic Vintage T Shirt Size L,POS 2
2026-04-11 16:24:09,2026-04-11,16,4,Saturday,15,195,1.0,22.99,2.13,0.0,25.12,1 X Madewell Yellow Dress Size 6,POS 2
2026-04-11 16:18:00,2026-04-11,16,4,Saturday,15,194,2.0,50.98,4.72,0.0,55.7,1 X Serengeti White Crochet Shirt / Size M + 1 X Chicos/SilverStringNecklace,POS 2
2026-04-11 15:27:49,2026-04-11,15,4,Saturday,15,193,2.0,65.98,6.1,0.0,72.08,1 X Michael Kors Black Top S + 1 X Live a Little Tan Jacket Size PL,POS 2
2026-04-11 15:02:49,2026-04-11,15,4,Saturday,15,192,1.0,21.99,2.03,0.0,24.02,1 X Talbots Light Beige Floral Skirt / Size 4,POS 2
2026-04-11 14:49:01,2026-04-11,14,4,Saturday,15,191,2.0,70.98,6.57,0.0,77.55,1 X ArizJeanCo/StuddedJeanSkirt/Size5 + 1 X DemocracyPants,POS 2
2026-04-11 14:33:01,2026-04-11,14,4,Saturday,15,190,2.0,35.99,3.33,0.0,39.32,1 X Relativity Pink & Brown Cardigan / Size S + 1 X The Limited Yellow Sleeveless XS,POS 2
2026-04-11 14:27:10,2026-04-11,14,4,Saturday,15,189,1.0,24.99,2.31,0.0,27.3,1 X NellieParton/CreamTop/SizeM,POS 2
2026-04-11 13:56:56,2026-04-11,13,4,Saturday,15,188,5.0,146.94,13.59,0.0,160.53,1 X Democracy Pants Pink Size 8 + -1 X Discount + 1 X Democracy Faded Purple Jeans / Size 8 + 1 X Max Studio Black Dress / Size S + 1 X Rachel Zoe Pattern Cinched Sheer Top / Size XS + 1 X AnnTaylor/BlkBttnDwnDress/Size8 + 1 X Kasper Black SL Top / Size M,POS 2
2026-04-11 13:42:01,2026-04-11,13,4,Saturday,15,187,1.0,29.99,2.77,0.0,32.76,1 X VintageRustler/Jeanshort/Size6/8,POS 2
2026-04-11 13:40:09,2026-04-11,13,4,Saturday,15,186,1.0,21.99,2.03,0.0,24.02,1 X Loft Blue Floral Skirt / Size S,POS 2
2026-04-11 13:33:04,2026-04-11,13,4,Saturday,15,185,1.0,24.99,2.31,0.0,27.3,1 X VINTAGE First Glance Red LS / Size 9,POS 2
2026-04-11 13:07:47,2026-04-11,13,4,Saturday,15,184,5.0,423.96,39.22,0.0,463.18,1 X WhiteLaceSkort/SizeS/M + 1 X Free People Yellow Skirt/ Size S + 1 X pink oasis tanktop size large + 1 X ChloePurse_Ch + 1 X Red Boho Crochet Knitted Petite Bag,POS 2
2026-04-11 13:04:01,2026-04-11,13,4,Saturday,15,183,6.0,219.94,20.34,0.0,240.28,1 X VINTAGE Lily Pink LS Buttondown / Size M + 1 X Finity Naturals Orange Silk Skirt / Size 4 + 1 X My Michelle Multi-Color Skirt M + 1 X macaramewovenhandbag/creme/neverused/2pieces + 1 X signature white dress shirt/L + 1 X hrlydvdsn/boot/bwn lthr/7,POS 2
2026-04-11 12:29:53,2026-04-11,12,4,Saturday,15,182,1.0,75.99,7.03,0.0,83.02,1 X Tory Burch Brown Heels/Size 8M,POS 2
2026-04-11 12:25:22,2026-04-11,12,4,Saturday,15,181,3.0,97.97,9.06,0.0,107.03,1 X Baccini Jean Jacket inc Addon Pins / Size XL + 1 X Elliot Lauren Pants Blue & White Size 8 + 1 X Desigual Jean Skirt / Size 38,POS 2
2026-04-11 12:18:56,2026-04-11,12,4,Saturday,15,180,1.0,24.99,2.31,0.0,27.3,1 X Floral Multicolor Buttondown Top / Size XXL,POS 2
2026-04-11 11:39:08,2026-04-11,11,4,Saturday,15,179,1.0,16.0,1.48,0.0,17.48,1 X Emory Park Grey Dress  Size L,POS 2
2026-04-10 19:29:21,2026-04-10,19,4,Friday,15,178,3.0,73.97,6.84,0.0,80.81,1 X Blk&Prp Silk Dress/Size 12 + 1 X Alfani Black & Beige SL Dress / Size 16 + 1 X Philosophy Blue & Pink Tank / Size M,POS 2
